,Year,Month,Day,Hour,Temperature,Pressure
24745,2013,11,30,3,-16.3,989.2
24746,2013,11,30,4,-16.4,988.9
24747,2013,11,30,5,-16.6,988.9
24748,2013,11,30,6,-16.6,989.0
24749,2013,11,30,7,-16.6,989.5
24750,2013,11,30,8,-16.1,989.7
24751,2013,11,30,9,-16.4,990.1
24752,2013,11,30,10,-15.9,990.1
24753,2013,11,30,11,-15.5,990.1
24754,2013,11,30,12,-16.2,990.8
24755,2013,11,30,13,-16.2,991.1
24756,2013,11,30,14,-16.0,991.3
24757,2013,11,30,15,-16.0,991.5
24758,2013,11,30,16,-16.1,991.9
24759,2013,11,30,17,-16.2,992.1
24760,2013,11,30,18,-16.3,992.3
24761,2013,11,30,19,-15.6,992.4
24762,2013,11,30,20,-15.6,992.8
24763,2013,11,30,21,-15.8,993.3
24764,2013,11,30,22,-16.3,993.9
24765,2013,11,30,23,-16.2,994.6
24766,2013,12,1,0,-16.0,994.8
24767,2013,12,1,1,-16.5,995.1
24768,2013,12,1,2,-16.3,995.6
24769,2013,12,1,4,-16.0,996.0
24770,2013,12,1,5,-15.7,996.4
24771,2013,12,1,6,-16.2,996.6
24772,2013,12,1,7,-16.5,996.9
24773,2013,12,1,8,-16.3,997.1
24774,2013,12,1,9,-16.8,997.1
24775,2013,12,1,10,-16.7,997.5
24776,2013,12,1,11,-17.2,997.8
24777,2013,12,1,12,-16.8,997.7
24778,2013,12,1,13,-17.5,998.1
24779,2013,12,1,14,-17.0,998.0
24780,2013,12,1,15,-16.9,998.3
24781,2013,12,1,16,-16.3,998.6
24782,2013,12,1,17,-15.6,998.3
24783,2013,12,1,18,-15.0,997.8
24784,2013,12,1,19,-14.6,997.7
24785,2013,12,1,20,-14.4,998.0
24786,2013,12,1,21,-13.9,998.1
24787,2013,12,1,22,-13.7,998.0
24788,2013,12,1,23,-13.2,998.1
24789,2013,12,2,0,-12.7,997.9
24790,2013,12,2,1,-12.3,998.0
24791,2013,12,2,2,-12.3,998.3
24792,2013,12,2,3,-12.3,998.5
24793,2013,12,2,4,-12.3,998.5
24794,2013,12,2,5,-12.1,998.8
24795,2013,12,2,6,-11.6,998.4
24796,2013,12,2,7,-10.9,997.9
24797,2013,12,2,8,-10.7,998.0
24798,2013,12,2,9,-10.9,997.6
24799,2013,12,2,10,-10.7,997.2
24800,2013,12,2,11,-10.4,997.2
24801,2013,12,2,12,-10.7,996.8
24802,2013,12,2,13,-10.7,996.2
24803,2013,12,2,14,-10.4,995.8
24804,2013,12,2,15,-10.2,995.3
24805,2013,12,2,16,-10.4,994.9
24806,2013,12,2,17,-12.6,994.4
24807,2013,12,2,18,-13.0,993.5
24808,2013,12,2,19,-14.1,993.1
24809,2013,12,2,20,-13.0,992.6
24810,2013,12,2,21,-13.1,992.6
24811,2013,12,2,22,-14.3,992.1
24812,2013,12,2,23,-13.4,991.7
24813,2013,12,3,0,-12.9,991.4
24814,2013,12,3,1,-12.7,991.1
24815,2013,12,3,2,-13.0,990.8
24816,2013,12,3,3,-13.0,990.4
24817,2013,12,3,4,-10.9,990.3
24818,2013,12,3,5,-11.0,990.0
24819,2013,12,3,6,-11.7,989.8
24820,2013,12,3,7,-11.7,989.9
24821,2013,12,3,8,-12.1,990.1
24822,2013,12,3,9,-12.4,990.2
24823,2013,12,3,10,-13.0,990.0
24824,2013,12,3,11,-13.4,990.4
24825,2013,12,3,12,-14.4,990.9
24826,2013,12,3,13,-15.0,991.3
24827,2013,12,3,14,-15.5,991.5
24828,2013,12,3,15,-15.9,991.7
24829,2013,12,3,16,-16.6,991.9
24830,2013,12,3,17,-17.0,992.2
24831,2013,12,3,18,-16.7,992.5
24832,2013,12,3,19,-17.3,993.0
24833,2013,12,3,20,-17.5,993.3
24834,2013,12,3,21,-17.4,993.7
24835,2013,12,3,22,-17.6,994.0
24836,2013,12,3,23,-17.8,994.4
24837,2013,12,4,0,-18.2,994.4
24838,2013,12,4,1,-18.2,994.5
24839,2013,12,4,2,-18.3,994.7
24840,2013,12,4,3,-18.3,994.8
24841,2013,12,4,4,-18.5,995.1
24842,2013,12,4,5,-18.7,995.1
24843,2013,12,4,6,-18.8,995.2
24844,2013,12,4,7,-18.8,995.5
24845,2013,12,4,8,-19.1,995.7
24846,2013,12,4,9,-19.3,995.9
24847,2013,12,4,10,-19.4,996.1
24848,2013,12,4,11,-19.3,996.2
24849,2013,12,4,12,-19.4,996.1
24850,2013,12,4,13,-19.5,996.6
24851,2013,12,4,14,-19.6,996.7
24852,2013,12,4,15,-19.5,996.8
24853,2013,12,4,16,-19.5,996.9
24854,2013,12,4,17,-19.4,997.0
24855,2013,12,4,18,-19.6,996.9
24856,2013,12,4,19,-18.0,997.1
24857,2013,12,4,20,-17.4,997.3
24858,2013,12,4,21,-18.7,997.7
24859,2013,12,4,22,-19.0,998.1
24860,2013,12,4,23,-16.6,998.6
24861,2013,12,5,0,-16.3,998.8
24862,2013,12,5,1,-15.8,999.1
24863,2013,12,5,2,-15.5,999.5
24864,2013,12,5,3,-14.9,999.8
24865,2013,12,5,4,-14.8,1000.3
24866,2013,12,5,5,-14.6,1000.5
24867,2013,12,5,6,-14.3,1000.9
24868,2013,12,5,7,-13.8,1001.6
24869,2013,12,5,8,-14.4,1002.2
24870,2013,12,5,9,-13.2,1002.8
24871,2013,12,5,10,-12.8,1003.6
24872,2013,12,5,11,-11.4,1003.8
24873,2013,12,5,12,-11.4,1004.4
24874,2013,12,5,13,-11.6,1005.0
24875,2013,12,5,14,-12.3,1005.6
24876,2013,12,5,15,-12.2,1006.1
24877,2013,12,5,16,-12.0,1006.5
24878,2013,12,5,17,-12.6,1006.9
24879,2013,12,5,18,-13.0,1007.6
24880,2013,12,5,19,-13.3,1008.3
24881,2013,12,5,20,-14.2,1008.8
24882,2013,12,5,21,-14.8,1009.2
24883,2013,12,5,22,-15.2,1009.1
24884,2013,12,5,23,-15.8,1009.3
24885,2013,12,6,0,-16.2,1009.5
24886,2013,12,6,1,-16.2,1009.3
24887,2013,12,6,2,-16.7,1009.3
24888,2013,12,6,3,-17.0,1009.2
24889,2013,12,6,4,-17.3,1009.4
24890,2013,12,6,6,-18.4,1009.3
24891,2013,12,6,7,-18.7,1009.5
24892,2013,12,6,9,-18.5,1009.4
24893,2013,12,6,10,-18.5,1009.5
24894,2013,12,6,11,-18.3,1009.4
24895,2013,12,6,12,-18.8,1009.7
24896,2013,12,6,13,-18.9,1009.6
24897,2013,12,6,14,-18.8,1009.9
24898,2013,12,6,15,-18.5,1009.7
24899,2013,12,6,16,-18.4,1009.7
24900,2013,12,6,21,-17.3,1009.8
24901,2013,12,6,22,-17.0,1009.7
24902,2013,12,6,23,-16.9,1009.7
24903,2013,12,7,0,-16.6,1009.7
24904,2013,12,7,1,-16.2,1009.8
24905,2013,12,7,2,-16.1,1009.8
24906,2013,12,7,3,-15.0,1009.6
24907,2013,12,7,4,-14.8,1009.7
24908,2013,12,7,5,-14.7,1009.5
24909,2013,12,7,6,-14.2,1009.3
24910,2013,12,7,7,-13.7,1009.5
24911,2013,12,7,8,-13.4,1009.9
24912,2013,12,7,9,-13.0,1010.0
24913,2013,12,7,10,-12.7,1010.0
24914,2013,12,7,11,-12.6,1009.9
24915,2013,12,7,12,-12.7,1010.0
24916,2013,12,7,13,-12.5,1010.1
24917,2013,12,7,14,-12.6,1010.2
24918,2013,12,7,15,-12.9,1010.5
24919,2013,12,7,16,-12.6,1010.4
24920,2013,12,7,17,-12.5,1010.2
24921,2013,12,7,18,-12.6,1010.7
24922,2013,12,7,19,-12.7,1011.0
24923,2013,12,7,20,-12.7,1011.1
24924,2013,12,7,21,-13.0,1011.3
24925,2013,12,7,22,-13.4,1011.4
24926,2013,12,7,23,-13.4,1011.5
24927,2013,12,8,0,-13.3,1011.6
24928,2013,12,8,1,-13.2,1011.6
24929,2013,12,8,2,-13.4,1011.4
24930,2013,12,8,3,-13.6,1011.4
24931,2013,12,8,4,-13.5,1011.1
24932,2013,12,8,5,-13.6,1010.9
24933,2013,12,8,6,-14.1,1011.1
24934,2013,12,8,7,-14.1,1011.0
24935,2013,12,8,8,-14.1,1011.0
24936,2013,12,8,9,-14.1,1010.9
24937,2013,12,8,10,-14.2,1010.8
24938,2013,12,8,11,-14.2,1010.7
24939,2013,12,8,12,-14.3,1010.7
24940,2013,12,8,13,-14.0,1010.6
24941,2013,12,8,14,-14.2,1010.5
24942,2013,12,8,15,-14.1,1010.5
24943,2013,12,8,16,-14.0,1010.4
24944,2013,12,8,17,-14.0,1010.3
24945,2013,12,8,18,-14.0,1010.1
24946,2013,12,8,19,-13.9,1010.0
24947,2013,12,8,20,-13.9,1010.1
24948,2013,12,8,21,-14.4,1010.2
24949,2013,12,8,22,-16.1,1010.0
24950,2013,12,8,23,-16.7,1009.6
24951,2013,12,9,0,-17.3,1009.4
24952,2013,12,9,1,-16.6,1009.2
24953,2013,12,9,2,-15.9,1009.0
24954,2013,12,9,3,-16.0,1008.7
24955,2013,12,9,4,-14.4,1008.5
24956,2013,12,9,5,-14.6,1008.2
24957,2013,12,9,6,-13.6,1008.2
24958,2013,12,9,7,-13.7,1008.3
24959,2013,12,9,8,-10.7,1008.2
24960,2013,12,9,9,-7.1,1008.2
24961,2013,12,9,10,-7.3,1008.4
24962,2013,12,9,11,-7.1,1008.6
24963,2013,12,9,12,-7.9,1009.3
24964,2013,12,9,13,-8.8,1010.0
24965,2013,12,9,14,-9.6,1010.5
24966,2013,12,9,15,-10.1,1010.5
24967,2013,12,9,16,-10.3,1010.8
24968,2013,12,9,18,-10.2,1010.6
24969,2013,12,9,19,-9.7,1010.5
24970,2013,12,9,20,-9.6,1010.6
24971,2013,12,9,21,-9.1,1010.5
24972,2013,12,9,22,-8.7,1010.1
24973,2013,12,9,23,-8.3,1010.3
24974,2013,12,10,0,-8.0,1010.4
24975,2013,12,10,1,-7.3,1010.5
24976,2013,12,10,2,-6.8,1010.7
24977,2013,12,10,3,-6.1,1010.7
24978,2013,12,10,4,-6.3,1010.5
24979,2013,12,10,5,-5.4,1010.3
24980,2013,12,10,6,-5.1,1010.3
24981,2013,12,10,7,-5.2,1010.3
24982,2013,12,10,8,-6.0,1010.4
24983,2013,12,10,9,-7.5,1010.6
24984,2013,12,10,10,-7.1,1010.5
24985,2013,12,10,11,-6.8,1010.5
24986,2013,12,10,12,-8.2,1010.4
24987,2013,12,10,13,-7.9,1010.1
24988,2013,12,10,14,-10.7,1010.1
24989,2013,12,10,15,-13.1,1010.0
24990,2013,12,10,16,-10.8,1009.9
24991,2013,12,10,17,-12.6,1009.7
24992,2013,12,10,18,-10.7,1009.3
24993,2013,12,10,19,-10.8,1009.2
24994,2013,12,10,20,-10.5,1009.3
24995,2013,12,10,21,-9.6,1009.1
24996,2013,12,10,22,-9.9,1008.6
24997,2013,12,10,23,-9.3,1007.9
24998,2013,12,11,0,-8.8,1007.2
24999,2013,12,11,1,-10.5,1007.1
25000,2013,12,11,2,-8.4,1007.0
25001,2013,12,11,3,-5.5,1006.3
25002,2013,12,11,4,-5.7,1005.5
25003,2013,12,11,5,-6.9,1004.9
25004,2013,12,11,6,-5.9,1004.0
25005,2013,12,11,7,-7.4,1003.5
25006,2013,12,11,8,-8.2,1002.9
25007,2013,12,11,9,-9.2,1002.6
25008,2013,12,11,10,-9.8,1002.3
25009,2013,12,11,11,-10.1,1001.8
25010,2013,12,11,12,-10.2,1001.2
25011,2013,12,11,13,-10.1,1000.6
25012,2013,12,11,14,-10.6,1000.3
25013,2013,12,11,15,-9.9,999.8
25014,2013,12,11,16,-9.5,999.2
25015,2013,12,11,17,-8.7,998.7
25016,2013,12,11,18,-8.6,998.8
25017,2013,12,11,19,-8.8,999.1
25018,2013,12,11,20,-9.4,999.5
25019,2013,12,11,21,-9.8,999.7
25020,2013,12,11,22,-10.4,1000.1
25021,2013,12,11,23,-11.3,1000.3
25022,2013,12,12,1,-11.8,1000.2
25023,2013,12,12,2,-11.8,1000.2
25024,2013,12,12,3,-11.8,1000.0
25025,2013,12,12,4,-11.6,999.5
25026,2013,12,12,5,-11.2,999.0
25027,2013,12,12,6,-11.1,998.6
25028,2013,12,12,7,-11.3,998.7
25029,2013,12,12,8,-11.3,998.8
25030,2013,12,12,9,-10.9,998.8
25031,2013,12,12,10,-10.4,998.9
25032,2013,12,12,11,-9.4,998.9
25033,2013,12,12,14,-7.9,999.3
25034,2013,12,12,15,-7.4,999.1
25035,2013,12,12,16,-5.9,999.4
25036,2013,12,12,17,-6.4,1000.1
25037,2013,12,12,18,-6.7,1001.1
25038,2013,12,12,19,-7.5,1002.1
25039,2013,12,12,20,-7.9,1003.2
25040,2013,12,12,21,-8.1,1004.2
25041,2013,12,12,23,-8.8,1005.7
25042,2013,12,13,0,-9.6,1006.5
25043,2013,12,13,1,-10.3,1007.3
25044,2013,12,13,2,-11.0,1008.0
25045,2013,12,13,4,-11.9,1009.2
25046,2013,12,13,5,-12.0,1009.4
25047,2013,12,13,6,-12.3,1009.6
25048,2013,12,13,7,-12.5,1009.9
25049,2013,12,13,8,-12.6,1010.2
25050,2013,12,13,9,-12.1,1010.3
25051,2013,12,13,10,-11.9,1010.4
25052,2013,12,13,11,-11.8,1010.1
25053,2013,12,13,12,-12.6,1010.5
25054,2013,12,13,13,-11.9,1010.0
25055,2013,12,13,14,-11.6,1009.8
25056,2013,12,13,15,-11.5,1009.3
25057,2013,12,13,16,-11.8,1008.6
25058,2013,12,13,17,-11.6,1008.1
25059,2013,12,13,18,-8.6,1007.5
25060,2013,12,13,19,-10.1,1007.1
25061,2013,12,13,20,-9.0,1005.8
25062,2013,12,13,21,-9.3,1004.8
25063,2013,12,13,22,-8.8,1004.2
25064,2013,12,13,23,-8.7,1003.4
25065,2013,12,14,0,-5.5,1002.9
25066,2013,12,14,1,-5.6,1002.6
25067,2013,12,14,2,-5.1,1002.3
25068,2013,12,14,3,-6.2,1001.8
25069,2013,12,14,4,-5.4,1000.8
25070,2013,12,14,5,-6.4,999.5
25071,2013,12,14,6,-5.5,998.5
25072,2013,12,14,7,-3.6,997.5
25073,2013,12,14,8,-1.3,997.6
25074,2013,12,14,9,-1.5,998.0
25075,2013,12,14,10,-1.4,998.1
25076,2013,12,14,11,-0.8,998.0
25077,2013,12,14,12,-0.6,998.3
25078,2013,12,14,13,-0.6,998.1
25079,2013,12,14,14,-0.6,998.4
25080,2013,12,14,15,-0.7,998.3
25081,2013,12,14,16,-0.6,998.8
25082,2013,12,14,17,-0.3,998.5
25083,2013,12,14,18,-0.3,998.9
25084,2013,12,14,19,-0.1,999.0
25085,2013,12,14,20,-0.2,999.0
25086,2013,12,14,21,0.0,999.3
25087,2013,12,14,22,0.0,999.6
25088,2013,12,14,23,-0.2,999.8
25089,2013,12,15,0,-0.1,999.5
25090,2013,12,15,1,-2.3,999.5
25091,2013,12,15,2,-2.0,999.2
25092,2013,12,15,3,-3.6,998.6
25093,2013,12,15,4,-4.6,998.1
25094,2013,12,15,5,-5.5,997.3
25095,2013,12,15,6,-3.7,997.5
25096,2013,12,15,7,-4.5,996.9
25097,2013,12,15,8,-5.9,996.3
25098,2013,12,15,9,-5.7,995.8
25099,2013,12,15,10,-4.6,995.3
25100,2013,12,15,11,-3.6,994.4
25101,2013,12,15,12,-4.4,993.8
25102,2013,12,15,13,-6.3,993.0
25103,2013,12,15,14,-4.0,992.0
25104,2013,12,15,15,-5.2,991.5
25105,2013,12,15,16,-5.8,990.9
25106,2013,12,15,17,-7.0,990.1
25107,2013,12,15,18,-4.1,988.7
25108,2013,12,15,19,-3.6,987.6
25109,2013,12,15,20,-3.4,986.9
25110,2013,12,15,21,-2.6,985.7
25111,2013,12,15,22,-2.1,984.5
25112,2013,12,15,23,-2.2,984.9
25113,2013,12,16,0,-2.2,983.2
25114,2013,12,16,1,-2.0,982.7
25115,2013,12,16,2,-1.7,981.8
25116,2013,12,16,3,-2.0,982.2
25117,2013,12,16,4,-1.5,981.6
25118,2013,12,16,5,-2.0,981.3
25119,2013,12,16,6,-1.9,981.7
25120,2013,12,16,7,-2.3,982.1
25121,2013,12,16,8,-2.0,982.6
25122,2013,12,16,9,-1.6,983.5
25123,2013,12,16,10,0.3,983.0
25124,2013,12,16,11,-0.7,984.1
25125,2013,12,16,12,-0.4,984.2
25126,2013,12,16,13,-0.5,983.7
25127,2013,12,16,14,-0.6,983.3
25128,2013,12,16,15,-1.6,982.8
25129,2013,12,16,16,-1.5,982.6
25130,2013,12,16,17,-0.5,981.3
25131,2013,12,16,18,-0.3,979.7
25132,2013,12,16,20,-0.3,978.7
25133,2013,12,16,21,-0.2,976.9
25134,2013,12,16,22,-0.4,975.4
25135,2013,12,16,23,-0.4,976.3
25136,2013,12,17,0,0.1,975.3
25137,2013,12,17,1,-0.6,974.2
25138,2013,12,17,2,-0.3,973.7
25139,2013,12,17,3,-0.4,973.7
25140,2013,12,17,4,0.1,973.6
25141,2013,12,17,5,0.4,973.8
25142,2013,12,17,6,0.4,973.1
25143,2013,12,17,7,0.2,973.4
25144,2013,12,17,8,-0.1,974.0
25145,2013,12,17,9,0.4,974.5
25146,2013,12,17,10,-0.1,974.6
25147,2013,12,17,11,-0.1,975.9
25148,2013,12,17,12,-0.3,975.8
25149,2013,12,17,13,-0.2,974.8
25150,2013,12,17,14,-0.2,974.8
25151,2013,12,17,15,-0.9,974.8
25152,2013,12,17,16,0.3,975.6
25153,2013,12,17,21,-1.1,980.8
25154,2013,12,17,22,-1.2,981.2
25155,2013,12,17,23,-1.4,982.1
25156,2013,12,18,0,-2.4,983.0
25157,2013,12,18,1,-2.2,984.3
25158,2013,12,18,2,-2.4,985.8
25159,2013,12,18,3,-2.0,986.6
25160,2013,12,18,4,-2.0,987.5
25161,2013,12,18,5,-2.3,989.2
25162,2013,12,18,6,-1.2,990.4
25163,2013,12,18,7,-1.3,992.3
25164,2013,12,18,8,-1.8,993.5
25165,2013,12,18,9,-2.0,994.9
25166,2013,12,18,10,-2.1,996.4
25167,2013,12,18,11,-1.7,997.6
25168,2013,12,18,12,-1.6,998.5
25169,2013,12,18,13,-3.0,999.4
25170,2013,12,18,14,-4.0,1000.2
25171,2013,12,18,15,-4.2,1000.7
25172,2013,12,18,16,-6.2,1000.9
25173,2013,12,18,17,-5.1,1001.6
25174,2013,12,18,18,-4.9,1001.8
25175,2013,12,18,19,-3.5,1001.6
25176,2013,12,18,20,-3.6,1001.4
25177,2013,12,18,21,-4.9,1001.3
25178,2013,12,18,22,-3.1,1001.7
25179,2013,12,18,23,-5.2,1001.8
25180,2013,12,19,0,-3.0,1001.9
25181,2013,12,19,1,-2.8,1001.8
25182,2013,12,19,2,-4.6,1002.0
25183,2013,12,19,3,-3.6,1002.1
25184,2013,12,19,4,-4.4,1002.1
25185,2013,12,19,5,-4.7,1001.8
25186,2013,12,19,6,-6.5,1001.9
25187,2013,12,19,7,-5.3,1002.0
25188,2013,12,19,8,-5.1,1002.0
25189,2013,12,19,9,-6.0,1001.8
25190,2013,12,19,10,-7.3,1001.6
25191,2013,12,19,11,-4.5,1001.6
25192,2013,12,19,12,-2.0,1001.3
25193,2013,12,19,13,-2.1,1001.1
25194,2013,12,19,14,-2.0,1000.8
25195,2013,12,19,15,-2.2,1000.7
25196,2013,12,19,16,-4.0,1000.7
25197,2013,12,19,17,-1.9,1000.8
25198,2013,12,19,19,-1.0,1001.3
25199,2013,12,19,20,-1.0,1001.7
25200,2013,12,19,21,-1.9,1001.8
25201,2013,12,19,22,-2.2,1002.2
25202,2013,12,19,23,-1.4,1002.6
25203,2013,12,20,0,-1.4,1002.5
25204,2013,12,20,1,-1.3,1002.7
25205,2013,12,20,2,-1.5,1002.8
25206,2013,12,20,3,-1.2,1002.8
25207,2013,12,20,4,-1.5,1002.7
25208,2013,12,20,5,-1.3,1002.8
25209,2013,12,20,6,-0.7,1002.9
25210,2013,12,20,7,-0.9,1003.0
25211,2013,12,20,8,-1.6,1003.2
25212,2013,12,20,9,-2.1,1002.9
25213,2013,12,20,10,-1.2,1003.0
25214,2013,12,20,11,-0.3,1002.8
25215,2013,12,20,12,-0.8,1002.7
25216,2013,12,20,13,-1.8,1002.5
25217,2013,12,20,14,-1.9,1002.4
25218,2013,12,20,15,-4.0,1002.4
25219,2013,12,20,16,-4.4,1002.3
25220,2013,12,20,17,-5.0,1002.3
25221,2013,12,20,18,-3.1,1001.9
25222,2013,12,20,19,-3.5,1001.9
25223,2013,12,20,20,-3.7,1001.8
25224,2013,12,20,21,-3.4,1001.9
25225,2013,12,20,22,-4.6,1001.6
25226,2013,12,20,23,-4.9,1001.3
25227,2013,12,21,0,-4.9,1001.5
25228,2013,12,21,1,-5.9,1001.9
25229,2013,12,21,2,-5.9,1001.6
25230,2013,12,21,3,-5.7,1001.6
25231,2013,12,21,4,-6.1,1001.6
25232,2013,12,21,5,-4.7,1001.3
25233,2013,12,21,6,-4.4,1001.5
25234,2013,12,21,7,-6.6,1001.5
25235,2013,12,21,8,-6.6,1002.0
25236,2013,12,21,9,-6.2,1002.2
25237,2013,12,21,10,-6.1,1002.4
25238,2013,12,21,11,-7.2,1002.5
25239,2013,12,21,12,-7.0,1002.4
25240,2013,12,21,13,-6.3,1002.2
25241,2013,12,21,14,-7.4,1002.6
25242,2013,12,21,15,-7.6,1002.8
25243,2013,12,21,16,-7.3,1002.9
25244,2013,12,21,17,-6.9,1003.0
25245,2013,12,21,18,-6.9,1002.9
25246,2013,12,21,19,-6.9,1003.4
25247,2013,12,21,20,-7.5,1003.7
25248,2013,12,21,21,-7.3,1003.4
25249,2013,12,21,22,-6.4,1003.5
25250,2013,12,21,23,-5.7,1003.5
25251,2013,12,22,0,-6.2,1003.8
25252,2013,12,22,1,-6.0,1004.2
25253,2013,12,22,2,-5.7,1004.3
25254,2013,12,22,3,-6.9,1004.6
25255,2013,12,22,4,-7.0,1004.6
25256,2013,12,22,5,-6.4,1005.1
25257,2013,12,22,6,-7.0,1005.1
25258,2013,12,22,7,-7.0,1005.5
25259,2013,12,22,8,-6.7,1005.7
25260,2013,12,22,9,-6.8,1006.0
25261,2013,12,22,10,-6.3,1006.8
25262,2013,12,22,11,-6.1,1006.7
25263,2013,12,22,12,-6.7,1007.7
25264,2013,12,22,13,-6.8,1008.2
25265,2013,12,22,14,-8.3,1009.1
25266,2013,12,22,15,-7.5,1009.3
25267,2013,12,22,16,-7.2,1009.2
25268,2013,12,22,17,-8.0,1009.4
25269,2013,12,22,18,-8.3,1010.0
25270,2013,12,22,19,-8.9,1009.9
25271,2013,12,22,20,-9.2,1010.5
25272,2013,12,22,21,-9.6,1010.9
25273,2013,12,22,22,-10.0,1011.3
25274,2013,12,22,23,-8.3,1011.2
25275,2013,12,23,0,-6.7,1011.3
25276,2013,12,23,1,-7.2,1011.5
25277,2013,12,23,2,-7.9,1011.7
25278,2013,12,23,3,-7.5,1011.8
25279,2013,12,23,4,-7.0,1011.7
25280,2013,12,23,5,-6.9,1011.6
25281,2013,12,23,6,-6.8,1011.5
25282,2013,12,23,7,-6.6,1011.6
25283,2013,12,23,8,-6.7,1011.8
25284,2013,12,23,9,-7.0,1011.9
25285,2013,12,23,10,-6.9,1011.9
25286,2013,12,23,11,-7.5,1011.9
25287,2013,12,23,12,-7.4,1011.7
25288,2013,12,23,13,-7.6,1012.1
25289,2013,12,23,14,-7.9,1012.1
25290,2013,12,23,15,-8.2,1012.1
25291,2013,12,23,16,-8.7,1012.2
25292,2013,12,23,17,-8.8,1012.4
25293,2013,12,23,18,-9.1,1012.6
25294,2013,12,23,19,-10.0,1013.0
25295,2013,12,23,20,-10.5,1013.0
25296,2013,12,23,21,-10.4,1013.3
25297,2013,12,23,22,-10.2,1013.7
25298,2013,12,23,23,-10.4,1013.9
25299,2013,12,24,0,-10.4,1014.0
25300,2013,12,24,1,-10.4,1014.1
25301,2013,12,24,2,-10.6,1014.3
25302,2013,12,24,3,-10.3,1014.7
25303,2013,12,24,4,-10.5,1014.7
25304,2013,12,24,5,-11.2,1014.8
25305,2013,12,24,6,-12.1,1015.2
25306,2013,12,24,7,-13.4,1015.6
25307,2013,12,24,8,-13.6,1015.9
25308,2013,12,24,9,-14.4,1016.3
25309,2013,12,24,10,-13.8,1016.5
25310,2013,12,24,11,-13.4,1016.7
25311,2013,12,24,12,-14.5,1016.8
25312,2013,12,24,13,-13.7,1017.0
25313,2013,12,24,14,-13.1,1016.9
25314,2013,12,24,15,-14.7,1016.5
25315,2013,12,24,16,-15.1,1016.5
25316,2013,12,24,17,-15.7,1017.3
25317,2013,12,24,18,-15.2,1017.3
25318,2013,12,24,19,-14.0,1017.6
25319,2013,12,24,20,-16.3,1018.0
25320,2013,12,24,21,-15.0,1017.9
25321,2013,12,24,22,-15.2,1017.5
25322,2013,12,24,23,-15.3,1017.0
25323,2013,12,25,0,-14.5,1016.7
25324,2013,12,25,1,-14.7,1016.5
25325,2013,12,25,2,-14.8,1016.0
25326,2013,12,25,3,-14.4,1015.5
25327,2013,12,25,4,-14.5,1015.4
25328,2013,12,25,5,-14.3,1015.2
25329,2013,12,25,6,-14.0,1015.0
25330,2013,12,25,7,-14.5,1014.9
25331,2013,12,25,8,-14.6,1015.1
25332,2013,12,25,9,-13.6,1014.9
25333,2013,12,25,10,-14.3,1014.7
25334,2013,12,25,11,-14.2,1014.1
25335,2013,12,25,12,-14.1,1014.1
25336,2013,12,25,13,-13.8,1014.1
25337,2013,12,25,14,-14.4,1014.5
25338,2013,12,25,15,-10.5,1014.0
25339,2013,12,25,16,-11.4,1013.8
25340,2013,12,25,17,-10.1,1013.2
25341,2013,12,25,18,-9.5,1012.8
25342,2013,12,25,19,-9.2,1012.3
25343,2013,12,25,20,-8.3,1012.0
25344,2013,12,25,21,-8.3,1011.8
25345,2013,12,25,22,-6.8,1011.6
25346,2013,12,25,23,-8.2,1012.4
25347,2013,12,26,0,-7.1,1011.9
25348,2013,12,26,1,-6.5,1011.3
25349,2013,12,26,2,-6.8,1011.1
25350,2013,12,26,3,-7.0,1010.6
25351,2013,12,26,4,-7.2,1009.9
25352,2013,12,26,5,-7.2,1009.9
25353,2013,12,26,6,-7.4,1010.2
25354,2013,12,26,7,-7.3,1010.2
25355,2013,12,26,8,-7.7,1010.1
25356,2013,12,26,9,-7.5,1010.0
25357,2013,12,26,10,-7.2,1010.0
25358,2013,12,26,11,-9.7,1009.8
25359,2013,12,26,12,-10.7,1009.7
25360,2013,12,26,13,-10.0,1009.5
25361,2013,12,26,14,-11.1,1009.0
25362,2013,12,26,15,-12.5,1008.9
25363,2013,12,26,16,-12.4,1008.6
25364,2013,12,26,17,-11.5,1008.3
25365,2013,12,26,18,-11.4,1008.1
25366,2013,12,26,19,-13.7,1008.0
25367,2013,12,26,20,-13.1,1008.0
25368,2013,12,26,21,-12.9,1007.9
25369,2013,12,26,22,-13.8,1007.8
25370,2013,12,26,23,-14.5,1007.6
25371,2013,12,27,0,-14.6,1007.6
25372,2013,12,27,1,-12.8,1007.4
25373,2013,12,27,2,-15.0,1007.4
25374,2013,12,27,3,-14.9,1007.3
25375,2013,12,27,4,-14.3,1007.6
25376,2013,12,27,5,-14.2,1007.3
25377,2013,12,27,6,-13.6,1007.4
25378,2013,12,27,7,-13.0,1007.3
25379,2013,12,27,8,-9.8,1007.7
25380,2013,12,27,9,-9.4,1007.8
25381,2013,12,27,10,-9.4,1008.1
25382,2013,12,27,11,-9.2,1008.1
25383,2013,12,27,12,-9.6,1008.0
25384,2013,12,27,13,-9.8,1007.8
25385,2013,12,27,14,-10.6,1008.3
25386,2013,12,27,15,-10.4,1008.6
25387,2013,12,27,16,-10.6,1008.5
25388,2013,12,27,17,-10.7,1008.8
25389,2013,12,27,18,-10.8,1008.6
25390,2013,12,27,19,-11.5,1008.8
